date,platform,age_group,region,device,campaign_type,hour,impressions,month,click_rate,clicks,cpc,cost,conversion_rate,conversions,day,fatigue_factor
2035-12-07,Instagram,18-25,West India,Desktop,Text,15,34227,12,0.08422230177815332,2882,1.3,3746.6,0.11026458791668198,266,3992,0.84032
2035-12-08,Google,26-35,West India,Mobile,Video,4,79305,12,0.03225337751910121,2557,0.9,2301.3,0.06313794888022116,135,3993,0.84028
2035-12-09,Google,36-50,West India,Desktop,Image,15,83039,12,0.021386333789346606,1775,0.9,1597.5,0.14669781215822442,218,3994,0.84024
2035-12-10,Google,36-50,West India,Mobile,Text,22,54920,12,0.06124154025463363,3363,0.9,3026.7000000000003,0.0914656048721269,257,3995,0.8402
2035-12-11,Google,36-50,West India,Mobile,Image,15,11447,12,0.0677211534860668,775,0.9,697.5,0.0905319553157572,58,3996,0.84016
2035-12-12,Google,26-35,North India,Mobile,Video,14,75045,12,0.03579344422501766,2686,0.9,2417.4,0.14311391277698654,322,3997,0.84012
2035-12-13,Google,26-35,West India,Mobile,Video,8,23865,12,0.0473350774396735,1129,0.9,1016.1,0.06513361315244134,61,3998,0.8400799999999999
2035-12-14,Google,18-25,West India,Desktop,Image,0,56450,12,0.02523615540515009,1424,0.9,1281.6000000000001,0.09795981133980253,116,3999,0.84004
2035-12-15,Instagram,18-25,West India,Mobile,Video,8,17134,12,0.06912643785726358,1184,1.3,1539.2,0.18424336841121608,183,4000,0.84
2035-12-16,Instagram,36-50,North India,Mobile,Text,10,53378,12,0.1023648134244325,5464,1.3,7103.2,0.06192634115108675,283,4001,0.83996
2035-12-17,Instagram,36-50,West India,Mobile,Image,4,17201,12,0.07890252417586871,1357,1.3,1764.1000000000001,0.1679734590533325,190,4002,0.83992
2035-12-18,Google,26-35,North India,Mobile,Text,5,19936,12,0.05921145422503128,1180,0.9,1062.0,0.10054190891781103,99,4003,0.83988
2035-12-19,Google,26-35,South India,Mobile,Text,7,79794,12,0.040304754469912454,3216,0.9,2894.4,0.10818857988705267,291,4004,0.83984
2035-12-20,Google,18-25,West India,Desktop,Text,14,62752,12,0.057653921702521045,3617,0.9,3255.3,0.08154894908508248,246,4005,0.8398
2035-12-21,Google,18-25,North India,Mobile,Video,15,66309,12,0.032061129618817436,2125,0.9,1912.5,0.1640231113914996,292,4006,0.83976
2035-12-22,Google,18-25,South India,Mobile,Video,17,22762,12,0.02633035525206209,599,0.9,539.1,0.15711362366043724,78,4007,0.83972
2035-12-23,Instagram,26-35,North India,Desktop,Image,11,4228,12,0.04516043589218651,190,1.3,247.0,0.14394012273189408,22,4008,0.83968
2035-12-24,Google,36-50,North India,Mobile,Image,22,60405,12,0.046795119474569,2826,0.9,2543.4,0.08211329612122951,194,4009,0.8396399999999999
2035-12-25,Google,18-25,South India,Mobile,Text,3,69946,12,0.07347853667596496,5139,0.9,4625.1,0.12929368751345824,557,4010,0.8396
2035-12-26,Google,18-25,West India,Mobile,Video,21,1408,12,0.06848245267200526,96,0.9,86.4,0.20649836908707786,15,4011,0.83956
2035-12-27,Instagram,26-35,West India,Mobile,Video,15,48497,12,0.0763663761335225,3703,1.3,4813.900000000001,0.09502635794145584,294,4012,0.83952
2035-12-28,Google,18-25,North India,Desktop,Video,22,52419,12,0.0622851774594707,3264,0.9,2937.6,0.20216786754753283,553,4013,0.83948
2035-12-29,Instagram,36-50,South India,Mobile,Image,10,59087,12,0.08340665747454516,4928,1.3,6406.400000000001,0.10722119704434682,443,4014,0.83944
2035-12-30,Google,26-35,West India,Mobile,Video,21,6773,12,0.08264709202038185,559,0.9,503.1,0.05447343441397972,25,4015,0.8393999999999999
2035-12-31,Instagram,18-25,North India,Mobile,Text,23,53986,12,0.058703084848576996,3169,1.3,4119.7,0.07273811979295357,193,4016,0.83936
2036-01-01,Instagram,18-25,South India,Mobile,Text,21,60175,1,0.07664441652856117,4612,1.3,5995.6,0.05698817977209963,219,4017,0.83932
2036-01-02,Google,26-35,North India,Mobile,Text,6,75715,1,0.049522409718285046,3749,0.9,3374.1,0.06669946156371093,209,4018,0.83928
2036-01-03,Google,26-35,South India,Mobile,Video,23,6617,1,0.06092487544794662,403,0.9,362.7,0.07053518528450883,23,4019,0.83924
2036-01-04,Google,18-25,West India,Desktop,Text,14,69237,1,0.052424528970068926,3629,0.9,3266.1,0.05520622905528975,167,4020,0.8392
2036-01-05,Google,36-50,West India,Mobile,Text,16,4907,1,0.0662015866277324,324,0.9,291.6,0.049077175554891904,12,4021,0.83916
2036-01-06,Instagram,26-35,North India,Mobile,Image,14,14841,1,0.07982317107454927,1184,1.3,1539.2,0.043782346829942795,42,4022,0.83912
2036-01-07,Instagram,36-50,West India,Mobile,Image,9,91866,1,0.034174279298933206,3139,1.3,4080.7000000000003,0.08146609218997435,213,4023,0.83908
2036-01-08,Instagram,18-25,West India,Mobile,Video,3,50827,1,0.09400188496482012,4777,1.3,6210.1,0.20608128413022236,825,4024,0.83904
2036-01-09,Instagram,36-50,South India,Mobile,Video,21,55079,1,0.1228634952403292,6767,1.3,8797.1,0.22824787656507384,1295,4025,0.839
2036-01-10,Google,18-25,West India,Mobile,Video,16,79943,1,0.06157691394500728,4922,0.9,4429.8,0.19023661140813042,785,4026,0.8389599999999999
2036-01-11,Google,18-25,South India,Mobile,Video,3,62467,1,0.06814340122800776,4256,0.9,3830.4,0.05504356855102053,196,4027,0.83892
2036-01-12,Instagram,18-25,South India,Mobile,Video,21,49091,1,0.08235133544338454,4042,1.3,5254.6,0.057997217148430924,196,4028,0.83888
2036-01-13,Google,18-25,North India,Mobile,Image,22,55501,1,0.03408337298074836,1891,0.9,1701.9,0.039377538372319235,62,4029,0.83884
2036-01-14,Instagram,36-50,South India,Mobile,Image,21,62855,1,0.05483365338971141,3446,1.3,4479.8,0.10046257316794623,290,4030,0.8388
2036-01-15,Google,18-25,West India,Mobile,Image,10,98735,1,0.0663600861388446,6552,0.9,5896.8,0.17723611460819694,973,4031,0.83876
2036-01-16,Google,18-25,South India,Desktop,Text,3,92822,1,0.021883656212831608,2031,0.9,1827.9,0.15479606996492765,263,4032,0.83872
2036-01-17,Instagram,36-50,South India,Mobile,Text,11,20859,1,0.10152785685013267,2117,1.3,2752.1,0.07019503936894671,124,4033,0.83868
2036-01-18,Google,26-35,North India,Desktop,Image,22,73352,1,0.06795348978211907,4984,0.9,4485.6,0.09255591715923712,386,4034,0.83864
2036-01-19,Instagram,36-50,West India,Mobile,Image,9,50693,1,0.1074138056275464,5445,1.3,7078.5,0.1554199709721137,709,4035,0.8386
2036-01-20,Instagram,36-50,West India,Desktop,Video,13,17548,1,0.03741755257678506,656,1.3,852.8000000000001,0.17544202999434597,96,4036,0.83856
2036-01-21,Instagram,36-50,West India,Mobile,Image,17,93367,1,0.04428245127928404,4134,1.3,5374.2,0.05856652514288995,202,4037,0.8385199999999999
2036-01-22,Instagram,18-25,South India,Mobile,Video,5,83904,1,0.0659376284044135,5532,1.3,7191.6,0.07271716641308426,337,4038,0.83848
2036-01-23,Instagram,18-25,West India,Desktop,Image,4,85581,1,0.07042662677628497,6027,1.3,7835.1,0.1161208739778028,586,4039,0.83844
2036-01-24,Instagram,18-25,West India,Mobile,Video,1,34385,1,0.06685643183733751,2298,1.3,2987.4,0.06515478550461826,124,4040,0.8384
2036-01-25,Google,26-35,South India,Mobile,Image,12,78641,1,0.06450753487899463,5072,0.9,4564.8,0.1710528755681908,726,4041,0.83836
2036-01-26,Google,18-25,North India,Desktop,Video,22,25644,1,0.04760217076503628,1220,0.9,1098.0,0.08603092371784046,87,4042,0.83832
2036-01-27,Instagram,26-35,North India,Mobile,Text,13,6639,1,0.08181575201935758,543,1.3,705.9,0.05359067920885552,24,4043,0.83828
2036-01-28,Google,18-25,South India,Mobile,Text,2,96866,1,0.03369335350019105,3263,0.9,2936.7000000000003,0.061704397613522845,168,4044,0.83824
2036-01-29,Google,36-50,North India,Mobile,Video,22,78152,1,0.07079542491398781,5532,0.9,4978.8,0.05281895143806464,244,4045,0.8382
2036-01-30,Google,18-25,North India,Mobile,Video,10,21580,1,0.0652365545928718,1407,0.9,1266.3,0.1480368372162822,174,4046,0.83816
2036-01-31,Instagram,26-35,North India,Mobile,Text,21,99304,1,0.12981702868867806,12891,1.3,16758.3,0.05089627596978862,549,4047,0.83812
2036-02-01,Instagram,26-35,West India,Desktop,Image,22,27974,2,0.05768129761292883,1613,1.3,2096.9,0.07266731688181562,98,4048,0.8380799999999999
2036-02-02,Google,18-25,North India,Mobile,Video,3,46373,2,0.07468920255180282,3463,0.9,3116.7000000000003,0.16550844342466045,480,4049,0.83804
2036-02-03,Instagram,36-50,West India,Desktop,Image,12,97086,2,0.08930108009157442,8669,1.3,11269.7,0.04804737575778129,348,4050,0.838
2036-02-04,Instagram,18-25,North India,Mobile,Text,7,48612,2,0.05332992953526895,2592,1.3,3369.6,0.05522033498755543,119,4051,0.83796
2036-02-05,Instagram,18-25,West India,Desktop,Text,7,25761,2,0.03750002246421949,966,1.3,1255.8,0.051772473916287295,41,4052,0.83792
2036-02-06,Instagram,18-25,South India,Mobile,Video,22,11701,2,0.0900811952691816,1054,1.3,1370.2,0.053696097641125935,46,4053,0.83788
2036-02-07,Instagram,36-50,South India,Desktop,Image,12,21822,2,0.06176909460221946,1347,1.3,1751.1000000000001,0.1270586908706509,143,4054,0.83784
2036-02-08,Google,26-35,North India,Mobile,Text,22,15970,2,0.0610029596111778,974,0.9,876.6,0.05378334357490602,43,4055,0.8378
2036-02-09,Instagram,36-50,West India,Desktop,Image,9,87728,2,0.028665095997071247,2514,1.3,3268.2000000000003,0.1286069105299982,270,4056,0.83776
2036-02-10,Google,26-35,South India,Mobile,Text,12,36847,2,0.058852615017096266,2168,0.9,1951.2,0.10308294498830109,186,4057,0.83772
2036-02-11,Instagram,26-35,South India,Mobile,Video,12,24103,2,0.057050808201263827,1375,1.3,1787.5,0.17622386414817687,202,4058,0.83768
2036-02-12,Instagram,26-35,South India,Mobile,Image,23,58479,2,0.0769710667460971,4501,1.3,5851.3,0.19516090825108193,735,4059,0.8376399999999999
2036-02-13,Google,36-50,South India,Mobile,Image,16,95393,2,0.06358025474307447,6065,0.9,5458.5,0.07786060379688185,395,4060,0.8376
2036-02-14,Google,18-25,North India,Mobile,Video,5,83847,2,0.031220135101505113,2617,0.9,2355.3,0.1518739923301961,332,4061,0.83756
2036-02-15,Instagram,18-25,West India,Mobile,Video,1,61787,2,0.07034421017196286,4346,1.3,5649.8,0.18804662655780882,684,4062,0.83752
2036-02-16,Google,18-25,South India,Mobile,Video,16,87979,2,0.03577696204438926,3147,0.9,2832.3,0.22972497491223937,604,4063,0.83748
2036-02-17,Instagram,18-25,North India,Mobile,Video,11,17944,2,0.06748107845076755,1210,1.3,1573.0,0.14492456002266987,146,4064,0.83744
2036-02-18,Google,18-25,South India,Mobile,Text,22,15974,2,0.0915334781562263,1462,0.9,1315.8,0.05452617334991507,66,4065,0.8374
2036-02-19,Google,36-50,South India,Mobile,Image,5,47984,2,0.06886208437230615,3304,0.9,2973.6,0.05229257751012631,144,4066,0.83736
2036-02-20,Instagram,36-50,South India,Desktop,Text,4,47893,2,0.04028658336334267,1929,1.3,2507.7000000000003,0.0738573698852131,118,4067,0.83732
2036-02-21,Instagram,36-50,South India,Desktop,Video,4,27314,2,0.04070179027449305,1111,1.3,1444.3,0.22432346948570828,208,4068,0.83728
2036-02-22,Instagram,36-50,North India,Mobile,Text,8,30852,2,0.07607969782349347,2347,1.3,3051.1,0.09300014330053477,182,4069,0.83724
2036-02-23,Google,36-50,West India,Mobile,Text,21,5953,2,0.08568746817541276,510,0.9,459.0,0.10293735909754813,43,4070,0.8371999999999999
2036-02-24,Instagram,36-50,North India,Mobile,Image,2,90818,2,0.06031099397812543,5477,1.3,7120.1,0.11921013628605509,545,4071,0.83716
2036-02-25,Instagram,36-50,North India,Desktop,Image,22,77773,2,0.07167504424900703,5574,1.3,7246.2,0.08218462827751537,383,4072,0.83712
2036-02-26,Instagram,18-25,North India,Mobile,Image,19,29448,2,0.06065393155565998,1786,1.3,2321.8,0.06215158786005888,92,4073,0.83708
2036-02-27,Instagram,26-35,South India,Mobile,Video,4,32771,2,0.04346511791785678,1424,1.3,1851.2,0.22914386489646993,272,4074,0.83704
2036-02-28,Instagram,36-50,West India,Mobile,Video,6,52550,2,0.051346224055101454,2698,1.3,3507.4,0.17490469226783173,394,4075,0.837
2036-02-29,Google,26-35,South India,Desktop,Image,11,56378,2,0.06293655859032699,3548,0.9,3193.2000000000003,0.12270171883095711,364,4076,0.8369599999999999
2036-03-01,Google,36-50,North India,Mobile,Text,6,55895,3,0.07024633641373114,3926,0.9,3533.4,0.08237517137084704,270,4077,0.83692
2036-03-02,Instagram,36-50,South India,Mobile,Image,9,59737,3,0.04817880894033921,2878,1.3,3741.4,0.13018162351095605,312,4078,0.83688
2036-03-03,Google,18-25,West India,Mobile,Video,7,69124,3,0.06556959109541317,4532,0.9,4078.8,0.05902132831340004,223,4079,0.83684
2036-03-04,Instagram,26-35,West India,Mobile,Text,16,61810,3,0.044192767115338864,2731,1.3,3550.3,0.06979690007482403,158,4080,0.8368
2036-03-05,Google,18-25,South India,Mobile,Video,4,81351,3,0.029612076746154008,2408,0.9,2167.2000000000003,0.10904351685520057,219,4081,0.83676
2036-03-06,Instagram,18-25,North India,Mobile,Image,14,72892,3,0.10502210863425702,7655,1.3,9951.5,0.10695431584542353,684,4082,0.83672
2036-03-07,Instagram,26-35,South India,Desktop,Image,8,21069,3,0.051971251921873046,1094,1.3,1422.2,0.08842400410014599,80,4083,0.83668
2036-03-08,Google,18-25,North India,Mobile,Text,22,15695,3,0.03555784346612429,558,0.9,502.2,0.05859252489355286,26,4084,0.83664
2036-03-09,Google,36-50,West India,Desktop,Image,10,54461,3,0.04546111177718267,2475,0.9,2227.5,0.1618912746458644,334,4085,0.8366
2036-03-10,Google,36-50,South India,Mobile,Video,12,21783,3,0.05534928606295337,1205,0.9,1084.5,0.23971178086056696,240,4086,0.83656
2036-03-11,Instagram,36-50,West India,Mobile,Video,17,2403,3,0.07612736674948335,182,1.3,236.6,0.06520746452388279,9,4087,0.8365199999999999
2036-03-12,Instagram,36-50,North India,Desktop,Video,16,29327,3,0.07651590291698904,2243,1.3,2915.9,0.08696682411725723,163,4088,0.83648
2036-03-13,Google,36-50,North India,Mobile,Text,23,68821,3,0.025448809736374922,1751,0.9,1575.9,0.13174182270286322,192,4089,0.83644
2036-03-14,Instagram,18-25,South India,Mobile,Video,8,9862,3,0.051004893706178216,503,1.3,653.9,0.22392289603716917,93,4090,0.8364
2036-03-15,Google,18-25,South India,Desktop,Image,9,68264,3,0.039529769030022005,2698,0.9,2428.2000000000003,0.1331271212928824,300,4091,0.83636
2036-03-16,Google,36-50,South India,Mobile,Text,4,12430,3,0.06266233380816583,778,0.9,700.2,0.14119617539029006,91,4092,0.83632
2036-03-17,Instagram,36-50,West India,Mobile,Video,10,35017,3,0.04278753311400528,1498,1.3,1947.4,0.06714053673174221,83,4093,0.83628
2036-03-18,Google,18-25,North India,Desktop,Video,21,34646,3,0.035841100053340964,1241,0.9,1116.9,0.19930326374894572,206,4094,0.83624
2036-03-19,Google,26-35,North India,Mobile,Image,14,29922,3,0.06578368454048457,1968,0.9,1771.2,0.16362821706408623,269,4095,0.8362
2036-03-20,Google,18-25,West India,Mobile,Image,1,12543,3,0.030092755017082834,377,0.9,339.3,0.1507839152482728,46,4096,0.83616
2036-03-21,Google,18-25,South India,Desktop,Text,20,50649,3,0.03508293227995614,1776,0.9,1598.4,0.17308192091574737,256,4097,0.83612
2036-03-22,Google,18-25,South India,Mobile,Video,19,93099,3,0.06600316553995236,6144,0.9,5529.6,0.06776309307387582,347,4098,0.8360799999999999
2036-03-23,Google,18-25,West India,Mobile,Video,23,26553,3,0.06705684353916626,1780,0.9,1602.0,0.09548205563673881,141,4099,0.83604
2036-03-24,Instagram,18-25,North India,Desktop,Image,23,49860,3,0.05987113212085178,2985,1.3,3880.5,0.09484038632257095,236,4100,0.836
2036-03-25,Google,26-35,North India,Mobile,Text,13,61388,3,0.06920615763477174,4248,0.9,3823.2000000000003,0.05525131943654446,195,4101,0.83596
2036-03-26,Google,36-50,North India,Desktop,Image,4,61092,3,0.02055996294959566,1256,0.9,1130.4,0.16100928685542873,168,4102,0.83592
2036-03-27,Google,36-50,North India,Desktop,Image,23,74114,3,0.05365460063300819,3976,0.9,3578.4,0.15257736852749462,506,4103,0.83588
2036-03-28,Google,26-35,West India,Mobile,Text,5,22263,3,0.07409179107386857,1649,0.9,1484.1000000000001,0.1386187436713775,190,4104,0.83584
2036-03-29,Instagram,36-50,North India,Mobile,Video,21,77204,3,0.09628187174415721,7433,1.3,9662.9,0.10129948206864425,628,4105,0.8358
2036-03-30,Instagram,36-50,West India,Mobile,Video,14,83458,3,0.09184676667684252,7665,1.3,9964.5,0.19374442991592888,1241,4106,0.83576
2036-03-31,Google,36-50,South India,Mobile,Video,3,13232,3,0.02446090155785191,323,0.9,290.7,0.08309510710589137,21,4107,0.83572
2036-04-01,Instagram,26-35,West India,Desktop,Text,9,10092,4,0.09099907672813368,918,1.3,1193.4,0.05605110923126008,42,4108,0.83568
2036-04-02,Instagram,26-35,North India,Mobile,Text,18,35234,4,0.10743546175365105,3785,1.3,4920.5,0.11799322238672541,372,4109,0.8356399999999999
2036-04-03,Instagram,36-50,South India,Mobile,Text,8,41482,4,0.11079732296673982,4596,1.3,5974.8,0.05252487291830352,201,4110,0.8356
2036-04-04,Google,36-50,West India,Mobile,Text,20,19117,4,0.08660376603794519,1655,0.9,1489.5,0.1748393047671468,241,4111,0.83556
2036-04-05,Google,36-50,West India,Desktop,Text,9,34258,4,0.03813744688437215,1306,0.9,1175.4,0.08775926671068461,95,4112,0.83552
2036-04-06,Google,18-25,West India,Mobile,Image,3,97726,4,0.0920980169876915,9000,0.9,8100.0,0.12814147797295658,963,4113,0.83548
2036-04-07,Instagram,18-25,South India,Desktop,Video,21,60097,4,0.07512076001854154,4514,1.3,5868.2,0.24370171541378727,918,4114,0.83544
2036-04-08,Google,18-25,West India,Mobile,Text,3,89631,4,0.036763919621131125,3295,0.9,2965.5,0.09792754904217929,268,4115,0.8354
2036-04-09,Instagram,26-35,North India,Desktop,Video,5,19302,4,0.045777866849890984,883,1.3,1147.9,0.13719719335623512,101,4116,0.83536
2036-04-10,Google,36-50,South India,Mobile,Text,7,76762,4,0.03426587184536154,2630,0.9,2367.0,0.0995350388386481,218,4117,0.83532
2036-04-11,Google,26-35,South India,Mobile,Video,15,41934,4,0.05156489347323394,2162,0.9,1945.8,0.14135819073320144,254,4118,0.83528
2036-04-12,Instagram,26-35,West India,Desktop,Image,7,77439,4,0.03730249548926149,2888,1.3,3754.4,0.1266164927242832,304,4119,0.83524
2036-04-13,Google,26-35,North India,Mobile,Video,15,88945,4,0.07863846281515872,6994,0.9,6294.6,0.23588423635018158,1377,4120,0.8351999999999999
2036-04-14,Google,36-50,South India,Mobile,Video,5,43446,4,0.08940816566964431,3884,0.9,3495.6,0.27093137842176457,878,4121,0.83516
2036-04-15,Instagram,18-25,West India,Desktop,Text,16,81421,4,0.0783285285455796,6377,1.3,8290.1,0.11864908523491083,631,4122,0.83512
2036-04-16,Instagram,36-50,North India,Mobile,Video,0,72635,4,0.08536286280781195,6200,1.3,8060.0,0.14204542051201172,734,4123,0.83508
2036-04-17,Instagram,36-50,West India,Mobile,Image,18,27076,4,0.1299031067452622,3517,1.3,4572.1,0.18377107363152528,539,4124,0.83504
2036-04-18,Instagram,26-35,West India,Mobile,Image,17,50349,4,0.07225187694542302,3637,1.3,4728.1,0.16239609836535127,492,4125,0.835
2036-04-19,Instagram,26-35,South India,Desktop,Image,16,47578,4,0.04704481168860546,2238,1.3,2909.4,0.21571291671198686,402,4126,0.8349599999999999
2036-04-20,Instagram,26-35,South India,Mobile,Text,16,10726,4,0.11788889922912242,1264,1.3,1643.2,0.15964450802962524,167,4127,0.83492
2036-04-21,Google,18-25,West India,Mobile,Text,11,51865,4,0.037193744703822744,1929,0.9,1736.1000000000001,0.17679476915741715,284,4128,0.83488
2036-04-22,Google,18-25,South India,Mobile,Text,11,76076,4,0.030903290220267738,2350,0.9,2115.0,0.18409148093925412,360,4129,0.83484
2036-04-23,Google,18-25,South India,Mobile,Text,5,9102,4,0.07823183709810276,712,0.9,640.8000000000001,0.17922254090689232,106,4130,0.8348
2036-04-24,Google,36-50,North India,Desktop,Text,6,13754,4,0.072936253335394,1003,0.9,902.7,0.09187741929097558,76,4131,0.83476
2036-04-25,Instagram,26-35,North India,Mobile,Image,7,37612,4,0.08367917316769727,3147,1.3,4091.1000000000004,0.10723948893555076,281,4132,0.83472
